Id,rating
852483,3
852484,4
852485,4
852486,3
852487,3
852488,4
852489,4
852490,4
852491,4
852492,3
852493,3
852494,3
852495,4
852496,4
852497,3
852498,4
852499,4
852500,4
852501,4
852502,4
852503,4
852504,4
852505,3
852506,3
852507,4
852508,3
852509,3
852510,4
852511,4
852512,3
852513,4
852514,4
852515,4
852516,4
852517,3
852518,4
852519,3
852520,4
852521,4
852522,4
852523,4
852524,3
852525,4
852526,3
852527,3
852528,3
852529,3
852530,3
852531,3
852532,3
852533,4
852534,4
852535,4
852536,3
852537,3
852538,4
852539,4
852540,4
852541,4
852542,3
852543,4
852544,4
852545,4
852546,4
852547,4
852548,4
852549,3
852550,3
852551,4
852552,3
852553,3
852554,3
852555,3
852556,3
852557,3
852558,3
852559,3
852560,3
852561,4
852562,3
852563,3
852564,3
852565,3
852566,4
852567,4
852568,4
852569,4
852570,3
852571,3
852572,4
852573,3
852574,4
852575,4
852576,4
852577,4
852578,4
852579,4
852580,4
852581,4
852582,3
852583,4
852584,4
852585,4
852586,4
852587,4
852588,3
852589,4
852590,4
852591,5
852592,5
852593,4
852594,4
852595,5
852596,4
852597,3
852598,4
852599,4
852600,4
852601,4
852602,4
852603,4
852604,4
852605,4
852606,4
852607,4
852608,3
852609,4
852610,4
852611,3
852612,4
852613,3
852614,4
852615,4
852616,4
852617,3
852618,4
852619,4
852620,4
852621,4
852622,3
852623,3
852624,4
852625,4
852626,4
852627,4
852628,3
852629,3
852630,4
852631,4
852632,3
852633,3
852634,4
852635,4
852636,4
852637,4
852638,4
852639,4
852640,4
852641,3
852642,4
852643,4
852644,3
852645,3
852646,4
852647,4
852648,3
852649,3
852650,4
852651,3
852652,4
852653,4
852654,4
852655,3
852656,4
852657,4
852658,4
852659,3
852660,4
852661,4
852662,4
852663,3
852664,3
852665,4
852666,4
852667,3
852668,4
852669,4
852670,3
852671,3
852672,4
852673,4
852674,4
852675,4
852676,4
852677,4
852678,3
852679,4
852680,3
852681,4
852682,3
852683,4
852684,4
852685,4
852686,4
852687,3
852688,4
852689,4
852690,4
852691,3
852692,4
852693,4
852694,4
852695,4
852696,3
852697,4
852698,4
852699,4
852700,4
852701,3
852702,3
852703,4
852704,3
852705,4
852706,4
852707,3
852708,3
852709,4
852710,4
852711,3
852712,3
852713,4
852714,4
852715,3
852716,4
852717,4
852718,4
852719,4
852720,4
852721,3
852722,3
852723,3
852724,3
852725,3
852726,4
852727,4
852728,4
852729,3
852730,3
852731,4
852732,4
852733,3
852734,4
852735,3
852736,3
852737,4
852738,4
852739,4
852740,4
852741,3
852742,4
852743,4
852744,3
852745,3
852746,4
852747,4
852748,4
852749,4
852750,4
852751,4
852752,3
852753,3
852754,3
852755,4
852756,4
852757,4
852758,3
852759,4
852760,4
852761,4
852762,4
852763,4
852764,3
852765,4
852766,3
852767,3
852768,4
852769,3
852770,4
852771,3
852772,4
852773,4
852774,3
852775,4
852776,4
852777,3
852778,4
852779,4
852780,4
852781,4
852782,3
852783,3
852784,4
852785,3
852786,3
852787,3
852788,3
852789,4
852790,3
852791,4
852792,4
852793,3
852794,3
852795,4
852796,4
852797,4
852798,4
852799,4
852800,4
852801,4
852802,4
852803,4
852804,3
852805,3
852806,4
852807,3
852808,4
852809,4
852810,4
852811,4
852812,3
852813,4
852814,3
852815,4
852816,3
852817,3
852818,3
852819,4
852820,4
852821,3
852822,3
852823,3
852824,4
852825,3
852826,4
852827,3
852828,4
852829,3
852830,4
852831,4
852832,4
852833,4
852834,5
852835,4
852836,4
852837,4
852838,4
852839,5
852840,4
852841,4
852842,5
852843,4
852844,4
852845,4
852846,4
852847,4
852848,4
852849,4
852850,4
852851,4
852852,4
852853,4
852854,5
852855,4
852856,4
852857,4
852858,4
852859,4
852860,4
852861,3
852862,4
852863,4
852864,3
852865,4
852866,4
852867,4
852868,4
852869,4
852870,4
852871,3
852872,3
852873,4
852874,4
852875,4
852876,3
852877,4
852878,3
852879,3
852880,4
852881,4
852882,3
852883,4
852884,3
852885,3
852886,3
852887,3
852888,3
852889,4
852890,4
852891,3
852892,4
852893,4
852894,4
852895,3
852896,3
852897,4
852898,3
852899,3
852900,4
852901,4
852902,3
852903,4
852904,4
852905,4
852906,4
852907,3
852908,3
852909,4
852910,4
852911,5
852912,4
852913,4
852914,4
852915,4
852916,5
852917,4
852918,4
852919,4
852920,4
852921,4
852922,4
852923,4
852924,4
852925,4
852926,4
852927,4
852928,4
852929,4
852930,5
852931,4
852932,4
852933,4
852934,5
852935,4
852936,4
852937,4
852938,4
852939,5
852940,4
852941,4
852942,4
852943,4
852944,4
852945,5
852946,4
852947,4
852948,5
852949,4
852950,4
852951,5
852952,4
852953,5
852954,4
852955,4
852956,5
852957,4
852958,4
852959,5
852960,3
852961,4
852962,3
852963,4
852964,3
852965,4
852966,3
852967,3
852968,4
852969,4
852970,4
852971,4
852972,4
852973,4
852974,4
852975,3
852976,4
852977,3
852978,3
852979,4
852980,3
852981,3
852982,3
852983,3
852984,3
852985,3
852986,3
852987,3
852988,3
852989,3
852990,4
852991,4
852992,4
852993,3
852994,3
852995,3
852996,3
852997,3
852998,4
852999,3
853000,3
853001,4
853002,3
853003,3
853004,3
853005,4
853006,3
853007,3
853008,3
853009,4
853010,4
853011,3
853012,3
853013,3
853014,4
853015,4
853016,3
853017,3
853018,3
853019,3
853020,4
853021,3
853022,3
853023,3
853024,3
853025,3
853026,3
853027,4
853028,4
853029,3
853030,4
853031,4
853032,4
853033,4
853034,3
853035,3
853036,3
853037,4
853038,3
853039,4
853040,4
853041,3
853042,3
853043,3
853044,3
853045,4
853046,4
853047,4
853048,3
853049,4
853050,3
853051,4
853052,4
853053,4
853054,3
853055,3
853056,4
853057,4
853058,3
853059,3
853060,3
853061,3
853062,3
853063,3
853064,3
853065,3
853066,3
853067,3
853068,3
853069,3
853070,3
853071,3
853072,3
853073,4
853074,3
853075,4
853076,3
853077,3
853078,4
853079,4
853080,4
853081,3
853082,3
853083,3
853084,3
853085,3
853086,3
853087,3
853088,3
853089,3
853090,3
853091,3
853092,3
853093,4
853094,3
853095,3
853096,3
853097,3
853098,3
853099,3
853100,3
853101,3
853102,3
853103,3
853104,4
853105,3
853106,3
853107,3
853108,3
853109,3
853110,3
853111,3
853112,3
853113,3
853114,3
853115,3
853116,3
853117,3
853118,3
853119,3
853120,4
853121,3
853122,3
853123,3
853124,3
853125,3
853126,3
853127,3
853128,3
853129,3
853130,3
853131,3
853132,3
853133,4
853134,3
853135,4
853136,2
853137,3
853138,3
853139,3
853140,3
853141,4
853142,3
853143,3
853144,3
853145,3
853146,3
853147,2
853148,3
853149,4
853150,3
853151,3
853152,3
853153,3
853154,4
853155,3
853156,3
853157,3
853158,2
853159,3
853160,3
853161,3
853162,2
853163,3
853164,2
853165,2
853166,3
853167,3
853168,4
853169,3
853170,2
853171,4
853172,4
853173,4
853174,4
853175,5
853176,4
853177,4
853178,4
853179,4
853180,4
853181,4
853182,4
853183,5
853184,4
853185,4
853186,3
853187,4
853188,4
853189,4
853190,4
853191,4
853192,4
853193,4
853194,4
853195,4
853196,4
853197,4
853198,4
853199,4
853200,4
853201,4
853202,3
853203,4
853204,4
853205,3
853206,4
853207,4
853208,3
853209,4
853210,3
853211,3
853212,4
853213,4
853214,3
853215,3
853216,3
853217,3
853218,4
853219,3
853220,3
853221,4
853222,3
853223,4
853224,4
853225,4
853226,3
853227,4
853228,3
853229,3
853230,3
853231,3
853232,3
853233,4
853234,3
853235,3
853236,4
853237,4
853238,3
853239,4
853240,4
853241,4
853242,4
853243,4
853244,4
853245,4
853246,4
853247,4
853248,3
853249,4
853250,4
853251,4
853252,4
853253,4
853254,3
853255,4
853256,4
853257,3
853258,3
853259,4
853260,4
853261,4
853262,4
853263,4
853264,3
853265,4
853266,4
853267,4
853268,4
853269,4
853270,4
853271,4
853272,4
853273,3
853274,4
853275,4
853276,3
853277,4
853278,3
853279,3
853280,4
853281,4
853282,4
853283,4
853284,4
853285,4
853286,4
853287,3
853288,4
853289,4
853290,4
853291,3
853292,4
853293,4
853294,3
853295,3
853296,4
853297,3
853298,3
853299,3
853300,4
853301,3
853302,3
853303,3
853304,3
853305,4
853306,3
853307,3
853308,3
853309,4
853310,3
853311,3
853312,3
853313,3
853314,4
853315,3
853316,4
853317,3
853318,3
853319,4
853320,4
853321,4
853322,3
853323,4
853324,4
853325,4
853326,4
853327,4
853328,3
853329,3
853330,3
853331,4
853332,4
853333,4
853334,4
853335,3
853336,3
853337,4
853338,4
853339,5
853340,4
853341,5
853342,4
853343,4
853344,3
853345,4
853346,4
853347,4
853348,5
853349,3
853350,5
853351,4
853352,5
853353,4
853354,4
853355,4
853356,4
853357,4
853358,4
853359,4
853360,4
853361,4
853362,3
853363,3
853364,4
853365,3
853366,4
853367,4
853368,4
853369,3
853370,3
853371,2
853372,3
853373,3
853374,4
853375,3
853376,4
853377,4
853378,4
853379,3
853380,3
853381,3
853382,3
853383,3
853384,4
853385,3
853386,4
853387,3
853388,4
853389,2
853390,3
853391,3
853392,3
853393,3
853394,3
853395,4
853396,3
853397,3
853398,3
853399,3
853400,3
853401,4
853402,3
853403,3
853404,3
853405,3
853406,4
853407,4
853408,4
853409,4
853410,4
853411,4
853412,3
853413,3
853414,4
853415,4
853416,3
853417,3
853418,3
853419,4
853420,3
853421,3
853422,3
853423,3
853424,3
853425,4
853426,4
853427,4
853428,3
853429,3
853430,3
853431,4
853432,3
853433,3
853434,4
853435,3
853436,4
853437,3
853438,4
853439,3
853440,3
853441,4
853442,3
853443,3
853444,4
853445,3
853446,4
853447,3
853448,4
853449,3
853450,3
853451,3
853452,3
853453,3
853454,3
853455,3
853456,2
853457,3
853458,3
853459,4
853460,4
853461,3
853462,3
853463,4
853464,4
853465,3
853466,3
853467,3
853468,4
853469,4
853470,4
853471,3
853472,3
853473,3
853474,3
853475,3
853476,3
853477,3
853478,3
853479,3
853480,3
853481,4
853482,4
853483,3
853484,3
853485,3
853486,4
853487,3
853488,2
853489,3
853490,3
853491,3
853492,3
853493,4
853494,3
853495,3
853496,3
853497,4
853498,4
853499,4
853500,3
853501,2
853502,3
853503,3
853504,3
853505,3
853506,3
853507,3
853508,4
853509,4
853510,3
853511,4
853512,3
853513,4
853514,3
853515,4
853516,4
853517,3
853518,3
853519,3
853520,4
853521,3
853522,3
853523,3
853524,3
853525,3
853526,3
853527,4
853528,4
853529,3
853530,3
853531,3
853532,3
853533,3
853534,4
853535,3
853536,3
853537,3
853538,3
853539,3
853540,4
853541,4
853542,4
853543,4
853544,4
853545,3
853546,4
853547,4
853548,4
853549,4
853550,3
853551,4
853552,3
853553,4
853554,4
853555,4
853556,4
853557,3
853558,4
853559,4
853560,4
853561,3
853562,3
853563,4
853564,4
853565,4
853566,4
853567,3
853568,4
853569,3
853570,4
853571,4
853572,3
853573,3
853574,5
853575,4
853576,4
853577,3
853578,4
853579,4
853580,3
853581,3
853582,4
853583,4
853584,4
853585,3
853586,3
853587,4
853588,4
853589,4
853590,4
853591,3
853592,3
853593,3
853594,4
853595,3
853596,3
853597,3
853598,4
853599,4
853600,4
853601,4
853602,4
853603,4
853604,4
853605,3
853606,4
853607,4
853608,3
853609,4
853610,4
853611,4
853612,4
853613,4
853614,4
853615,4
853616,4
853617,4
853618,4
853619,4
853620,4
853621,4
853622,3
853623,3
853624,4
853625,4
853626,4
853627,4
853628,3
853629,4
853630,4
853631,3
853632,4
853633,3
853634,4
853635,4
853636,4
853637,4
853638,4
853639,4
853640,4
853641,3
853642,5
853643,4
853644,5
853645,4
853646,5
853647,4
853648,4
853649,4
853650,4
853651,4
853652,4
853653,4
853654,4
853655,4
853656,4
853657,5
853658,4
853659,4
853660,4
853661,4
853662,5
853663,4
853664,4
853665,4
853666,3
853667,3
853668,4
853669,3
853670,4
853671,4
853672,4
853673,5
853674,4
853675,3
853676,4
853677,4
853678,4
853679,4
853680,4
853681,4
853682,4
853683,3
853684,4
853685,4
853686,4
853687,3
853688,4
853689,3
853690,3
853691,4
853692,4
853693,4
853694,3
853695,4
853696,4
853697,4
853698,4
853699,3
853700,4
853701,3
853702,3
853703,3
853704,3
853705,4
853706,4
853707,3
853708,4
853709,3
853710,3
853711,3
853712,3
853713,3
853714,3
853715,4
853716,4
853717,4
853718,4
853719,4
853720,3
853721,4
853722,4
853723,4
853724,4
853725,4
853726,4
853727,4
853728,3
853729,4
853730,4
853731,4
853732,3
853733,4
853734,4
853735,4
853736,4
853737,4
853738,4
853739,4
853740,4
853741,4
853742,3
853743,4
853744,4
853745,4
853746,4
853747,3
853748,3
853749,4
853750,3
853751,3
853752,3
853753,4
853754,3
853755,3
853756,4
853757,3
853758,3
853759,4
853760,3
853761,4
853762,3
853763,3
853764,4
853765,3
853766,3
853767,3
853768,4
853769,4
853770,3
853771,3
853772,4
853773,3
853774,4
853775,4
853776,3
853777,3
853778,4
853779,3
853780,4
853781,4
853782,3
853783,3
853784,3
853785,3
853786,3
853787,4
853788,3
853789,3
853790,4
853791,4
853792,3
853793,3
853794,4
853795,4
853796,4
853797,4
853798,4
853799,3
853800,4
853801,4
853802,3
853803,3
853804,3
853805,3
853806,3
853807,3
853808,4
853809,4
853810,4
853811,3
853812,3
853813,4
853814,3
853815,3
853816,4
853817,3
853818,4
853819,3
853820,3
853821,3
853822,3
853823,4
853824,3
853825,3
853826,4
853827,3
853828,3
853829,4
853830,4
853831,3
853832,4
853833,3
853834,3
853835,4
853836,3
853837,4
853838,3
853839,4
853840,3
853841,3
853842,3
853843,4
853844,4
853845,4
853846,4
853847,4
853848,3
853849,4
853850,4
853851,3
853852,4
853853,4
853854,3
853855,4
853856,3
853857,3
853858,4
853859,3
853860,3
853861,3
853862,3
853863,3
853864,3
853865,4
853866,3
853867,3
853868,3
853869,4
853870,4
853871,4
853872,3
853873,3
853874,4
853875,3
853876,3
853877,4
853878,3
853879,3
853880,2
853881,4
853882,3
853883,3
853884,4
853885,4
853886,3
853887,4
853888,4
853889,4
853890,3
853891,4
853892,4
853893,4
853894,4
853895,4
853896,4
853897,4
853898,4
853899,4
853900,4
853901,5
853902,4
853903,4
853904,4
853905,3
853906,4
853907,5
853908,4
853909,4
853910,4
853911,5
853912,3
853913,4
853914,4
853915,4
853916,3
853917,4
853918,4
853919,4
853920,4
853921,4
853922,4
853923,4
853924,4
853925,4
853926,4
853927,3
853928,5
853929,4
853930,4
853931,4
853932,3
853933,4
853934,4
853935,4
853936,4
853937,3
853938,5
853939,4
853940,4
853941,4
853942,4
853943,4
853944,4
853945,4
853946,4
853947,4
853948,5
853949,5
853950,4
853951,4
853952,4
853953,4
853954,5
853955,3
853956,4
853957,4
853958,3
853959,3
853960,4
853961,3
853962,3
853963,4
853964,3
853965,3
853966,3
853967,3
853968,3
853969,3
853970,3
853971,3
853972,3
853973,4
853974,3
853975,3
853976,4
853977,3
853978,4
853979,3
853980,4
853981,3
853982,3
853983,3
853984,3
853985,4
853986,4
853987,4
853988,3
853989,3
853990,4
853991,3
853992,4
853993,3
853994,4
853995,4
853996,4
853997,3
853998,3
853999,4
854000,3
854001,4
854002,3
854003,3
854004,3
854005,3
854006,3
854007,4
854008,3
854009,4
854010,3
854011,4
854012,3
854013,3
854014,3
854015,4
854016,4
854017,3
854018,4
854019,4
854020,4
854021,4
854022,3
854023,4
854024,3
854025,3
854026,4
854027,4
854028,3
854029,3
854030,4
854031,3
854032,3
854033,4
854034,4
854035,4
854036,4
854037,4
854038,4
854039,3
854040,4
854041,3
854042,3
854043,4
854044,4
854045,4
854046,4
854047,3
854048,4
854049,3
854050,3
854051,3
854052,3
854053,3
854054,3
854055,3
854056,3
854057,4
854058,4
854059,4
854060,4
854061,3
854062,4
854063,4
854064,4
854065,4
854066,3
854067,4
854068,3
854069,3
854070,4
854071,3
854072,4
854073,3
854074,4
854075,3
854076,4
854077,3
854078,4
854079,4
854080,3
854081,3
854082,3
854083,3
854084,3
854085,3
854086,4
854087,4
854088,3
854089,4
854090,4
854091,3
854092,4
854093,3
854094,4
854095,4
854096,3
854097,3
854098,4
854099,3
854100,4
854101,4
854102,3
854103,4
854104,3
854105,4
854106,4
854107,3
854108,3
854109,4
854110,4
854111,4
854112,3
854113,3
854114,3
854115,3
854116,3
854117,3
854118,4
854119,4
854120,4
854121,4
854122,4
854123,4
854124,3
854125,4
854126,4
854127,3
854128,3
854129,3
854130,4
854131,4
854132,4
854133,3
854134,3
854135,4
854136,3
854137,4
854138,4
854139,4
854140,3
854141,4
854142,4
854143,3
854144,4
854145,4
854146,4
854147,3
854148,3
854149,4
854150,3
854151,4
854152,4
854153,4
854154,3
854155,4
854156,4
854157,4
854158,4
854159,4
854160,3
854161,4
854162,4
854163,4
854164,3
854165,4
854166,3
854167,3
854168,3
854169,4
854170,3
854171,4
854172,4
854173,3
854174,3
854175,3
854176,3
854177,3
854178,3
854179,3
854180,3
854181,4
854182,4
854183,4
854184,4
854185,4
854186,4
854187,4
854188,3
854189,3
854190,3
854191,4
854192,4
854193,3
854194,3
854195,4
854196,4
854197,4
854198,4
854199,3
854200,3
854201,3
854202,3
854203,3
854204,4
854205,3
854206,3
854207,3
854208,3
854209,3
854210,3
854211,3
854212,3
854213,4
854214,4
854215,3
854216,3
854217,3
854218,3
854219,3
854220,3
854221,4
854222,4
854223,3
854224,4
854225,3
854226,3
854227,3
854228,3
854229,3
854230,3
854231,3
854232,3
854233,4
854234,3
854235,3
854236,3
854237,3
854238,4
854239,3
854240,3
854241,3
854242,4
854243,3
854244,4
854245,3
854246,3
854247,3
854248,3
854249,4
854250,3
854251,4
854252,3
854253,3
854254,4
854255,4
854256,3
854257,3
854258,3
854259,3
854260,3
854261,3
854262,3
854263,3
854264,3
854265,4
854266,4
854267,3
854268,4
854269,3
854270,2
854271,3
854272,3
854273,3
854274,4
854275,3
854276,3
854277,3
854278,3
854279,4
854280,4
854281,3
854282,3
854283,3
854284,4
854285,3
854286,3
854287,3
854288,4
854289,3
854290,3
854291,3
854292,3
854293,4
854294,3
854295,3
854296,3
854297,3
854298,3
854299,3
854300,3
854301,3
854302,4
854303,3
854304,4
854305,3
854306,4
854307,3
854308,3
854309,4
854310,4
854311,4
854312,4
854313,3
854314,3
854315,4
854316,4
854317,3
854318,4
854319,3
854320,4
854321,4
854322,4
854323,4
854324,4
854325,3
854326,4
854327,4
854328,3
854329,4
854330,4
854331,3
854332,3
854333,4
854334,4
854335,4
854336,4
854337,3
854338,3
854339,3
854340,4
854341,4
854342,4
854343,3
854344,4
854345,4
854346,4
854347,4
854348,4
854349,3
854350,4
854351,4
854352,4
854353,4
854354,4
854355,4
854356,3
854357,4
854358,3
854359,4
854360,4
854361,3
854362,4
854363,3
854364,4
854365,4
854366,4
854367,4
854368,3
854369,4
854370,4
854371,4
854372,3
854373,3
854374,4
854375,3
854376,3
854377,3
854378,4
854379,4
854380,3
854381,3
854382,4
854383,3
854384,3
854385,4
854386,3
854387,3
854388,4
854389,3
854390,4
854391,4
854392,4
854393,4
854394,3
854395,3
854396,4
854397,3
854398,4
854399,4
854400,3
854401,4
854402,3
854403,4
854404,4
854405,4
854406,3
854407,4
854408,4
854409,4
854410,3
854411,4
854412,3
854413,3
854414,4
854415,4
854416,4
854417,4
854418,3
854419,4
854420,4
854421,3
854422,4
854423,3
854424,3
854425,4
854426,4
854427,3
854428,3
854429,3
854430,3
854431,4
854432,4
854433,3
854434,4
854435,3
854436,3
854437,3
854438,4
854439,3
854440,3
854441,3
854442,3
854443,3
854444,3
854445,3
854446,4
854447,3
854448,3
854449,3
854450,4
854451,3
854452,3
854453,3
854454,3
854455,3
854456,3
854457,3
854458,3
854459,2
854460,3
854461,4
854462,3
854463,4
854464,3
854465,4
854466,4
854467,3
854468,3
854469,4
854470,3
854471,4
854472,3
854473,3
854474,4
854475,3
854476,3
854477,4
854478,3
854479,3
854480,3
854481,3
854482,3
854483,3
854484,3
854485,3
854486,3
854487,3
854488,3
854489,3
854490,3
854491,3
854492,3
854493,4
854494,3
854495,4
854496,3
854497,3
854498,3
854499,4
854500,4
854501,3
854502,3
854503,3
854504,3
854505,3
854506,3
854507,3
854508,3
854509,3
854510,3
854511,3
854512,4
854513,3
854514,3
854515,4
854516,3
854517,3
854518,3
854519,4
854520,4
854521,3
854522,3
854523,4
854524,3
854525,4
854526,3
854527,3
854528,4
854529,3
854530,3
854531,3
854532,3
854533,3
854534,3
854535,3
854536,4
854537,4
854538,4
854539,4
854540,3
854541,4
854542,4
854543,3
854544,3
854545,4
854546,4
854547,3
854548,2
854549,3
854550,4
854551,4
854552,3
854553,3
854554,4
854555,3
854556,3
854557,3
854558,4
854559,4
854560,4
854561,4
854562,3
854563,3
854564,3
854565,4
854566,3
854567,3
854568,3
854569,4
854570,4
854571,4
854572,3
854573,3
854574,3
854575,4
854576,3
854577,4
854578,4
854579,3
854580,3
854581,3
854582,3
854583,3
854584,4
854585,4
854586,4
854587,3
854588,4
854589,4
854590,4
854591,3
854592,4
854593,3
854594,4
854595,3
854596,3
854597,3
854598,3
854599,3
854600,4
854601,4
854602,3
854603,4
854604,3
854605,3
854606,4
854607,4
854608,4
854609,3
854610,4
854611,3
854612,3
854613,3
854614,4
854615,4
854616,4
854617,4
854618,3
854619,3
854620,4
854621,3
854622,4
854623,2
854624,3
854625,4
854626,4
854627,3
854628,4
854629,3
854630,4
854631,4
854632,3
854633,3
854634,3
854635,3
854636,4
854637,3
854638,4
854639,4
854640,4
854641,4
854642,4
854643,3
854644,3
854645,3
854646,3
854647,4
854648,4
854649,3
854650,3
854651,4
854652,4
854653,4
854654,4
854655,3
854656,4
854657,3
854658,4
854659,3
854660,3
854661,4
854662,3
854663,3
854664,3
854665,4
854666,3
854667,3
854668,3
854669,4
854670,3
854671,3
854672,4
854673,3
854674,3
854675,2
854676,4
854677,3
854678,3
854679,3
854680,3
854681,4
854682,3
854683,3
854684,4
854685,3
854686,3
854687,4
854688,3
854689,3
854690,3
854691,3
854692,4
854693,3
854694,4
854695,4
854696,3
854697,4
854698,4
854699,3
854700,4
854701,3
854702,4
854703,4
854704,4
854705,4
854706,4
854707,4
854708,4
854709,4
854710,4
854711,3
854712,4
854713,3
854714,3
854715,4
854716,4
854717,4
854718,4
854719,4
854720,4
854721,3
854722,4
854723,3
854724,3
854725,3
854726,3
854727,4
854728,4
854729,4
854730,4
854731,4
854732,4
854733,4
854734,4
854735,4
854736,4
854737,4
854738,4
854739,4
854740,4
854741,4
854742,3
854743,3
854744,4
854745,3
854746,4
854747,4
854748,4
854749,4
854750,4
854751,4
854752,3
854753,3
854754,4
854755,3
854756,4
854757,4
854758,3
854759,3
854760,4
854761,4
854762,4
854763,4
854764,4
854765,4
854766,4
854767,3
854768,4
854769,4
854770,4
854771,3
854772,4
854773,4
854774,3
854775,4
854776,4
854777,4
854778,4
854779,4
854780,4
854781,3
854782,4
854783,4
854784,4
854785,3
854786,3
854787,3
854788,3
854789,4
854790,4
854791,3
854792,3
854793,4
854794,4
854795,4
854796,4
854797,3
854798,4
854799,4
854800,4
854801,3
854802,3
854803,4
854804,4
854805,4
854806,4
854807,4
854808,3
854809,4
854810,3
854811,3
854812,4
854813,3
854814,4
854815,3
854816,4
854817,3
854818,3
854819,3
854820,4
854821,4
854822,4
854823,3
854824,3
854825,3
854826,4
854827,4
854828,3
854829,4
854830,4
854831,3
854832,3
854833,4
854834,3
854835,3
854836,4
854837,4
854838,3
854839,4
854840,4
854841,4
854842,4
854843,3
854844,3
854845,4
854846,4
854847,3
854848,4
854849,4
854850,3
854851,4
854852,3
854853,4
854854,4
854855,3
854856,3
854857,3
854858,4
854859,4
854860,3
854861,3
854862,3
854863,3
854864,3
854865,4
854866,3
854867,3
854868,3
854869,3
854870,3
854871,3
854872,3
854873,4
854874,4
854875,3
854876,3
854877,4
854878,4
854879,3
854880,3
854881,3
854882,3
854883,3
854884,4
854885,3
854886,3
854887,3
854888,4
854889,4
854890,3
854891,3
854892,4
854893,4
854894,3
854895,3
854896,3
854897,3
854898,4
854899,4
854900,3
854901,3
854902,3
854903,3
854904,4
854905,4
854906,3
854907,3
854908,3
854909,3
854910,3
854911,3
854912,3
854913,4
854914,4
854915,3
854916,3
854917,3
854918,3
854919,3
854920,3
854921,3
854922,3
854923,3
854924,4
854925,3
854926,3
854927,3
854928,4
854929,4
854930,4
854931,3
854932,4
854933,4
854934,4
854935,3
854936,4
854937,4
854938,3
854939,3
854940,3
854941,3
854942,3
854943,3
854944,3
854945,3
854946,3
854947,4
854948,3
854949,3
854950,3
854951,3
854952,3
854953,4
854954,3
854955,4
854956,3
854957,3
854958,4
854959,3
854960,3
854961,4
854962,3
854963,3
854964,4
854965,3
854966,3
854967,3
854968,3
854969,3
854970,4
854971,3
854972,3
854973,3
854974,3
854975,3
854976,4
854977,4
854978,4
854979,4
854980,3
854981,4
854982,4
854983,4
854984,4
854985,4
854986,4
854987,4
854988,3
854989,4
854990,3
854991,4
854992,3
854993,4
854994,3
854995,3
854996,3
854997,3
854998,3
854999,3
855000,4
855001,3
855002,4
855003,5
855004,4
855005,4
855006,4
855007,4
855008,3
855009,4
855010,3
855011,4
855012,3
855013,4
855014,3
855015,4
855016,3
855017,4
855018,3
855019,4
855020,3
855021,4
855022,4
855023,3
855024,3
855025,4
855026,3
855027,4
855028,4
855029,4
855030,3
855031,3
855032,3
855033,4
855034,3
855035,3
855036,3
855037,4
855038,3
855039,4
855040,3
855041,4
855042,4
855043,3
855044,3
855045,4
855046,4
855047,4
855048,4
855049,3
855050,3
855051,4
855052,4
855053,4
855054,4
855055,4
855056,3
855057,3
855058,3
855059,4
855060,4
855061,4
855062,3
855063,3
855064,4
855065,4
855066,3
855067,4
855068,4
855069,4
855070,4
855071,4
855072,4
855073,4
855074,3
855075,4
855076,4
855077,3
855078,3
855079,3
855080,4
855081,4
855082,4
855083,3
855084,4
855085,3
855086,4
855087,3
855088,3
855089,3
855090,3
855091,3
855092,4
855093,3
855094,4
855095,4
855096,3
855097,4
855098,4
855099,4
855100,3
855101,4
855102,4
855103,4
855104,4
855105,3
855106,3
855107,4
855108,3
855109,4
855110,3
855111,4
855112,3
855113,4
855114,3
855115,3
855116,3
855117,4
855118,4
855119,4
855120,4
855121,3
855122,3
855123,4
855124,3
855125,4
855126,4
855127,4
855128,4
855129,4
855130,3
855131,3
855132,4
855133,4
855134,4
855135,3
855136,4
855137,4
855138,4
855139,4
855140,4
855141,4
855142,3
855143,4
855144,4
855145,3
855146,4
855147,4
855148,3
855149,3
855150,4
855151,3
855152,4
855153,3
855154,4
855155,3
855156,4
855157,4
855158,3
855159,3
855160,3
855161,3
855162,3
855163,2
855164,3
855165,3
855166,3
855167,3
855168,4
855169,3
855170,3
855171,3
855172,3
855173,3
855174,3
855175,4
855176,3
855177,3
855178,4
855179,3
855180,3
855181,4
855182,3
855183,3
855184,3
855185,3
855186,3
855187,3
855188,3
855189,4
855190,3
855191,4
855192,3
855193,3
855194,3
855195,3
855196,3
855197,3
855198,4
855199,3
855200,3
855201,4
855202,4
855203,4
855204,3
855205,3
855206,4
855207,4
855208,3
855209,4
855210,4
855211,4
855212,3
855213,3
855214,4
855215,4
855216,4
855217,4
855218,4
855219,3
855220,4
855221,4
855222,4
855223,3
855224,4
855225,4
855226,3
855227,3
855228,4
855229,3
855230,3
855231,4
855232,4
855233,3
855234,4
855235,4
855236,3
855237,3
855238,3
855239,4
855240,3
855241,4
855242,3
855243,4
855244,3
855245,4
855246,3
855247,3
855248,4
855249,4
855250,4
855251,4
855252,4
855253,4
855254,4
855255,4
855256,4
855257,4
855258,4
855259,3
855260,3
855261,4
855262,4
855263,4
855264,4
855265,4
855266,4
855267,4
855268,3
855269,4
855270,4
855271,4
855272,4
855273,4
855274,3
855275,4
855276,3
855277,3
855278,4
855279,4
855280,4
